Name,Ticker,"Sub-Sector","Market Cap","1W Change in On Balance Volume","RSI – 14D","% Price above 1M EMA","Beta","Relative Volume","Volatility","% From Upper Bollinger Band","ADX Rating – Trend Strength","1W Change in AD Line","Stochastic %K","William %R"
Sonu Infratech Ltd,SONUINFRA,"Construction & Engineering","51.745","-1.3953488372093024","14.2857142857143","-9.792792763253855","1.3041479648635","0.46730769230769226","49.261625591229496","-23.3957886236735","42.4120973798878",,"0","-100"
Anjani Foods Ltd,ANJANIFOODS,"Restaurants & Cafes","51.705465","0.3819703292831135","40.670859538784","0.5951270745102377","1.40175831606622","0.31275315353010413","54.3944300448006","-8.7033430783544","38.4425112380243","-132.36677396536962","45.82043343653252","-54.17956656346748"
Groww Nifty India Defence ETF,GROWWDEFNC,"Equity","51.58461101","-2.8406835316644776","48.859543817527","0.5836558606710618",,"1.0733112775240727","25.73429428185711","-3.9320309379577","28.2222058609461","11.96141312139188","35.52465233881168","-64.47534766118832"
Rollatainers Ltd,ROLLT,"Packaging","51.52678","-4.18359451737106","60","4.137202925916017","1.43117900857151","1.6657194853922719","64.95001730298988","-15.2127045404721","35.1260826401326","-77.80475980933952","46.26865671641792","-53.73134328358208"
Spright Agro Ltd,SPRIGHT,"Agro Products","51.432362016000006","-166.84252733210582","40","-1.5121313015580617","1.13030892546518","0.5153506609432768","58.96314701162991","-4.5005126891908","20.0469114948888",,"74.99999999999997","-25.000000000000032"
ZR2 Bioenergy Ltd,ZR2,"Renewable Energy","51.39144","-0.11475541085105814","45.6772334293948","-0.9320045981097258","1.1640494306602","0.15322530318473987","65.64649564653514","-8.621589875763199","30.7060615773857","104.27265000670599","28.57142857142857","-71.42857142857143"
Biofil Chemicals and Pharmaceuticals Ltd,BIOFILCHEM,"Pharmaceuticals","51.3601128","-0.09080256125923829","33.173076923077","-3.8252721028187664","1.23992632567038","0.6665549199096507","49.32866953281032","-9.6518111425025","38.339591380446","-2.3944527925190426","10.817307692307665","-89.18269230769234"
SVP Global Textiles Ltd,SVPGLOB,"Textiles","51.2325","-0.09793116786984224","58.252427184466","8.224815072723967","2.18698787788449","1.2252715622668873","57.98248778584723","-9.762136166506801","43.7342802952234","15.316428298531159","57.84313725490192","-42.15686274509808"
Aditya Consumer Marketing Ltd,ACML,"Retail - Speciality","51.203970613","9.990157480314961","66.8953687821612","2.090055104929456","0.879549790860427","2.5972906403940885","88.98741206582444","-3.1859305767773","28.4876310884908",,"78.23275862068971","-21.7672413793103"
DSP Nifty 50 Equal Weight ETF,EQUAL50ADD,"Equity","51.144220204","-0.13246642366603945","44.7697250981792","-0.041288062575706164","1.03271372369906","0.5311406277626002","15.081276940363018","-1.9580058283168","35.8164673708089","0.1559138328059126","39.46830265848657","-60.531697341513436"
Arunaya Organics Ltd,ARUNAYA,"Specialty Chemicals","51.124529280000004","-108.02469135802468","82.9351535836177","22.024186257330825",,"3.1065989847715736","61.928318711459276","-9.7306186980621","46.6472228740367","62.40317295673344","82.83582089552239","-17.16417910447762"
Ahlada Engineers Ltd,AHLADA,"Home Furnishing","51.03795","-0.8252166940150909","28.1746031746032","-8.557864224502099","1.23670813407154","0.7530743450969263","47.83088991077428","-19.106687899420198","43.5761663402205","-0.22699264793441618","27.955911823647295","-72.0440881763527"
Vishwas Agri Seeds Ltd,VISHWAS,"Seeds","51","-1.1090573012939002","67.3282442748092","3.807764599013619",,"1.588093322606597","67.89202243609382","-18.859977821673297","38.5322686587835","-103.10490130849412","66.91358024691357","-33.08641975308643"
Rapid Multimodal Logistics Ltd,RAPID,"Logistics","50.993856","-1.0443864229765014","19.6506550218341","-3.0213289732527016",,"1.2000000000000002","62.63951553332769","-7.5629565453361","58.7621576767211",,"19.298245614035228","-80.70175438596478"
Three M Paper Boards Ltd,THREEMPAPE,"Packaging","50.979004","0.10460251046025104","52.1663778162912","2.2307194269389985",,"0.6612215909090909","77.54161221888339","-7.804154500781101","32.2199001614326","-105.16448224980476","57.59162303664922","-42.40837696335078"
