Name,Ticker,"Sub-Sector","Market Cap","1M Average Volume","1M Return","1Y Return vs Nifty","Daily Volume","Close Price","1M Return vs Nifty","1W Change in Volume","3M Average Volume","1W Return","6M Return vs Nifty","1D Return","% Away From 52W High","6M Return","1Y Return","1W Return vs Nifty","1D Change in Volume","% Away From 52W Low","5Y CAGR","Face value"
Hrh Next Services Ltd,HRHNEXT,"Business Support Services","36.84038202","9750","-9.415584415584423","-50.84790085845429","1500","27.9","-6.518583202771708","-75","14632.075471698114","2.7624309392265194","-5.137751123584852","-4.9403747870528205","122.22222222222223","-14.809160305343514","-55","1.7100061764919172","0","32.857142857142854",,"10"
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","36.79182","5367.636363636364","-13.770491803278688","-22.26299519807694","1625","10.53","-10.873490590465973","392.42424242424244","30819.637931034482","-5.054151624548741","-4.857811597462124","-2.590194264569853","72.55460588793925","-14.529220779220786","-26.415094339622648","-6.106576387283343","-52.40187463386057","38.3705650459921","28.805493048681363","10"
Artemis ADR Marketplace Ltd,JETMALL,"FMCG - Foods","36.7664415","20307.69230769231","31.935483870967747","625.0686678842014","18000","61.35","34.83248508378046","-25","16125","11.504907306434019","51.915786645241155","4.997432825603289","0","42.24437746348249","620.9165687426557","10.452482543699416","-25","620.9165687426557","28.51543887862502","10"
Gogia Capital Growth Ltd,GOGIACAPGL,"Diversified Financials","36.6624148","85.14285714285714","-18.596491228070175","-31.53921918642857","100","58","-15.69949001525746","400","75.88235294117646","-4.918032786885246","-25.306169293577668","0","74.79310344827586","-34.97757847533633","-35.69131832797428","-5.970457549619848","0","0","0.812540609833734","10"
Shyamkamal Investments Ltd,SHYMINV,"Specialized Finance","36.661244","13691.954545454546","12.844759653270298","41.71404165888963","159995","13.88","15.741760866083013","1630.423967120917","10483.086206896553","8.814589665653497","20.622648190551637","-0.7153075822603694","14.19308357348703","10.951239008792975","37.561942517343915","7.762164902918895","4251.237421811259","45.03657262277952","-7.727078124719434","10"
Keerthi Industries Ltd,KEERTHI,"Cement","36.652526136","2150.3636363636365","-13.735849056603776","-38.69790085845429","103","45.72","-10.838847843791061","-97.2562599893447","1832.0892857142858","-0.6086956521739155","-23.642476465849278","1.9852777158153037","92.4540682414698","-33.31388564760794","-42.85","-1.6611204149085177","-93.23703217334209","4.145785876993169","-19.071015785228884","10"
Samsrita Labs Ltd,SAMSRITA,"Biotechnology","36.6270331","4017.090909090909","-10.005589714924534","-19.18123419178762","2695","16.1","-7.10858850211182","-94.41820968476866","2660.714285714286","5.990783410138262","-17.477912085209663","3.5369774919614194","61.73913043478259","-27.149321266968325","-23.33333333333333","4.9383586474036605","-37.267225325884546","16.835994194484783","-14.08806778845979","10"
Pankaj Polymers Ltd,PANKAJPO,"Packaging","36.58974","4705.909090909091","5.078809106830119","281.2949562844029","5389","66","7.975810319642832","-9.092442645074224","4598.448275862069","-5.714285714285714","266.42816593851546","-1.3452914798206361","15.106060606060613","256.7567567567568","277.14285714285717","-6.766710477020316","77.79610689541406","348.97959183673476","74.83666513428304","10"
Homesfy Realty Ltd,HOMESFY,"Real Estate","36.45606","2471.4285714285716","-19.285714285714285","-65.9537209642744","1200","113","-16.38871307290157","-20","2644.8979591836733","-0.44052863436123346","-32.37987286952339","0","246.46017699115043","-42.05128205128205","-70.1058201058201","-1.4929533970958357","-66.66666666666667","8.133971291866038",,"10"
Simbhaoli Sugars Ltd,SIMBHALS,"Sugar","36.40809564","17725.75","-5.76923076923076","-39.84790085845429","25","8.82","-2.8722295564180462","-77.47747747747748","20336.659090909092","-4.956896551724128","-6.007367108872318","0","128.4580498866213","-15.67877629063098","-44","-6.00932131445873","0","35.06891271056662","-10.663820160796","10"
DMR Engineering Ltd,DMR,"Business Support Services","36.3752585","13284.375","-7.52972258916777","-28.695176376489595","1950","35","-4.632721376355056","0","12463.04347826087","11.785372085595661","-19.621520111170632","0","99.00000000000003","-29.292929292929294","-32.8472755180353","10.732947322861058","-85.71428571428571","13.268608414239491",,"10"
Bhanderi Infracon Ltd,BHANDERI,"Real Estate","36.3524","54000",,"21.306910857026878","54000","140",,"0","26400",,"11.452579665219213","0","14.28571428571428","1.7811704834605513","17.15481171548117",,"0","11.642743221690587","1.6974112121612484","10"
Zodiac-JRD-MKJ Ltd,ZODJRDMKJ,"Precious Metals, Jewellery & Watches","36.318343125","6176","-16.813269665745157","-35.54172261897916","17510","33.09","-13.916268452932442","510.9560362875087","10432.551724137931","-11.968085106382977","-20.28202011544709","-5.430122892254926","120.45935327893619","-29.95342929720575","-39.69382176052487","-13.02050986911758","665.6318320944468","16.51408450704228","8.565547978839128","10"
TeleCanor Global Ltd,TELECANOR,"IT Services & Consulting","36.312992627999996","48421.681818181816","-38.04562095184455","98.16090971423293","66756","22.02","-35.14861973903184","93.00893399254055","46499.98275862069","-4.967602591792651","32.345503889279556","-0.4070556309362273","120.25431425976385","22.674094707520894","94.00881057268722","-6.020027354527253","-11.136551210031682","203.30578512396693","26.41732255790563","10"
Jagan Lamps Ltd,JAGANLAM,"Auto Parts","36.247394594999996","3778.318181818182","-10.526315789473685","-22.736429793809908","3588","49.65","-7.6293145766609705","-47.818499127399654","4536.982758620689","-7.255864702673217","-24.040206305557767","-1.8968583283935998","95.36757301107754","-33.71161548731643","-26.888528935355616","-8.30828946540782","357.0700636942675","29.634464751958234","6.1730483995491525","10"
Prime Property Development Corp Ltd,PRIMEPRO,"Real Estate","36.2332558","1535.6666666666667","-2.2883295194508007","-41.66008359957104","1282","21.35","0.6086716933619134","-32.80922431865828","3196.839285714286","7.719475277497483","-11.864790744738947","-1.56754264638082","120.1405152224824","-21.53619992649761","-45.81218274111675","6.667050514762881","12720","39.087947882736174","18.805971059384575","5"
Cedaar Textile Ltd,CEDAAR,"Textiles","36.223146","14450","-19.44444444444444","-72.76077126977671","5000","26.1","-16.547443231631725","-28.571428571428573","26785.714285714286","-17.924528301886788","-57.10134702447941","0","422.22222222222223","-66.77275620623807","-76.91287041132242","-18.97695306462139","0","38.46153846153846",,"10"
SM Auto Stamping Ltd,SMAUTO,"Auto Parts","36.218003472","4153.846153846154","-10.15280135823429","-7.647900858454286","8000","26.46","-7.255800145421576","0","7785.714285714285","17.027863777089788","3.5677895933981265","0","54.95086923658352","-6.1036195883605355","-11.799999999999995","15.975439014355185","0","75.81395348837209","9.90594356750234","10"
Mapro Industries Ltd,MAPROIN,"Construction & Engineering","36.08915535","1094.1904761904761","-12.22199551112017","-30.118336305360327","1","43.02","-9.324994298307455","-90.9090909090909","11712.127272727274","-7.543520309477751","-0.47896675809096045","-0.48577376821650187","124.66294746629475","-10.150375939849622","-34.270435446906035","-8.595945072212354","-99.46524064171123","8.335431881138256",,"10"
AKG Exim Ltd,AKG,"Commodities Trading","35.939307456","27703.409090909092","-2.3316062176165766","-10.682238207851874","2045","11.31","0.5653949951961375","-64.09761235955057","40817.224137931036","-1.1363636363636278","2.911310253481661","1.0723860589812422","48.71794871794872","-6.760098928277001","-14.834337349397583","-2.1887883990982298","-53.97254107584965","24.559471365638764","-1.68021721649948","10"
Shreevatsaa Finance and Leasing Ltd,SHVFL,"Diversified Financials","35.9358","133.73684210526315","-4.380542864821291","39.69495628440285","27","35.58","-1.4835416520085771","-80.71428571428571","175.38636363636363","-3.0517711171662247","18.31263055580446","0","9.64024732996065","8.641221374045797","35.54285714285714","-4.104195879900827","0","78.8838612368024","55.76678048078874","10"
Cyber Media India Ltd,CYBERMEDIA,"Publishing","35.914763095999994","66946.54545454546","12.248865845755027","27.689902279919465","5917","17.32","15.145867058567742","-57.856125356125354","31123.431034482757","0.639163277164436","8.642837753187235","-1.6467915956842656","31.697459584295594","-1.028571428571427","23.537803138373757","-0.4132614855701662","-43.76009884991921","53.27433628318583","12.086430581436169","10"
Nagreeka Capital & Infrastructure Ltd,NAGREEKCAP,"Asset Management","35.8652979","74707.31818181818","-17.570310234850687","6.271352015108927","2894","28.43","-14.673309022037973","55.09110396570204","35214.06896551724","-1.89786059351277","11.93759623211837","0.8871540099361249","50.369328174463604","2.266187050359709","2.1192528735632177","-2.950285356247372","115.48771407297096","47.30569948186527","33.12315120220144","5"
ANG Lifesciences India Ltd,ANG,"Pharmaceuticals","35.831939528","7937.045454545455","10","-5.227028995838702","3894","27.44","12.897001212812714","137.72893772893772","6437.413793103448","-1.7857142857142858","7.045433312347738","3.586258965647425","44.67930029154519","-2.625975869410924","-9.379128137384411","-2.838139048448888","5890.7692307692305","55.64378899602951","-15.996756821183522","10"
Kabsons Industries Ltd,KABSON,"Gas Distribution","35.79915","6971.818181818182","-4.205607476635508","-11.969013788077863","2154","20.5","-1.3086062638227935","208.15450643776825","12265.758620689656","3.118712273641856","30.973184329687665","-1.8669219722355221","24.48780487804878","21.301775147929003","-16.12111292962357","2.0662875109072543","-53.010471204188484","86.36363636363636","19.76394880846273","10"
Relicab Cable Manufacturing Ltd,RELICAB,"Cables","35.78557679","6311.318181818182","-0.957746478873249","-46.24666957260008","35534","35.45","1.939254733939465","1381.8181818181818","20055.637931034482","-3.8030095759233946","-15.712720475155663","-2.8767123287671157","173.34273624823692","-25.384129656914325","-50.39876871414579","-4.855434338657997","413.719820731531","17.190082644628113","7.485207407073546","10"
Mirae Asset Nifty Metal ETF,METAL,"Equity","35.772460511","4277317.136363637","2.313030069390894","49.179421545917286","2588443","13.27","5.210031282203608","-58.33911276531536","6238572.310344827","1.143292682926832","36.77868887524525","-0.0753012048192755","4.2954031650339175","27.107279693486593","45.027322404371574","0.09086792019222978","-30.257134150399484","52.528735632183924",,"0"
SBI Nifty 10 yr Benchmark G-Sec ETF,SETF10GILT,"Debt","35.706511727999995","12086.59090909091","-1.0543733405164155","3.753121763175695","1284","257.13","1.8426278722962985","-76.47489923048735","15353.448275862069","0.24170597637519184","8.53334158977128","0.2925345190732507","3.488507758721271","-1.1380675919873813","-0.3989773783700145","-0.8107187863594103","-66.62334286456979","2.70000399408874","4.564361921808646","0"
Poona Dal and Oil Industries Ltd,POONADAL,"Agro Products","35.675","1163.090909090909","-3.10077519379845","-4.540377118498122","306","62.5","-0.20377398098573574","5.517241379310345","1064.4561403508771","0.6441223832528157","-3.5230352626857826","-5.331717661314747","49.120000000000005","-13.194444444444445","-8.692476260043831","-0.4083023794817865","-61.46095717884131","9.649122807017552","8.197316027834045","10"
Walchand Peoplefirst Ltd,WALCHPF,"Education Services","35.6307303","1436.7272727272727","7.826086956521739","-18.312355834757607","825","122.7","10.723088169334453","59.883720930232556","1213.232142857143","-10.79136690647482","-2.43460801021841","-1.0882708585247838","46.69926650366747","-12.106017191977072","-22.464454976303315","-11.843791669209423","1427.7777777777778","55.218216318785586","12.67922256049232","10"
Healthy Life Agritec Ltd,HEALTHYLIFE,"Agro Products","35.630032","73727.27272727272","-11.793611793611804","-77.86192891456652","66000","7.18","-8.89661058079909","725","106982.45614035087","2.4251069900142643","-40.64000950336245","-1.508916323731143","550.0000000000001","-50.31141868512111","-82.01402805611222","1.3726822272796622","200","33.705772811918045",,"10"
Diligent Media Corporation Ltd,DNAMEDIA,"Publishing","35.547821436","50954.63636363636","-6.79012345679013","-33.57985962134088","47743","3.02","-3.8931222439774156","42.452633149336116","60974.98275862069","2.027027027027029","-15.94435436503936","1.0033444816053445","97.01986754966887","-25.61576354679802","-37.73195876288659","0.9746022642924268","94.31420431420432","29.613733905579398","12.850788984437855","1"
Kaiser Corporation Ltd,KACL,"Packaging","35.5191885","181649.31818181818","20.176991150442472","5.962053892676932","64323","6.75","23.073992363255186","-38.37258321037806","419412.5862068966","0.4437869822485244","49.422961976789715","-0.5891016200294557","35.555555555555564","39.75155279503105","1.8099547511312233","-0.6086377804860778","-29.486631367777157","86.46408839779005","79.72159093690117","1"
East West Freight Carriers Ltd,EASTWEST,"Investment Banking & Brokerage","35.46585","36658.045454545456","-10.610932475884248","-51.79084856051451","35620","2.78","-7.713931263071533","-1.4006532691136577","89943.70689655172","-7.023411371237472","-19.228846572717046","-2.456140350877203","148.20143884892087","-28.900255754475708","-55.94294770206022","-8.075836133972075","35.726261240664535","50.270270270270245","-19.05482584671281","2"
Ecofinity Atomix Ltd,ARYAVAN,"Pharmaceuticals","35.4550868","25546.363636363636","1.9000000000000057","40.66684444985672","8436","50.92","4.79700121281272","-16.739044611133043","30121.05172413793","-4.588014981273401","52.184703332332425","-2.4521072796934886","25.098193244304802","42.51329415057376","36.51474530831101","-5.6404397440080025","-19.14118661938081","51.23255123255124","26.068906613950695","10"
GSS Infotech Ltd,GSS,"Software Services","35.406988596","32719.636363636364","-12.332268370607027","-59.387629798130085","25671","13.72","-9.435267157794312","26.820472285347297","82422.93103448275","1.5544041450777266","-21.035661525312044","2.46452576549664","188.26530612244895","-30.707070707070706","-63.5397289396758","0.5019793823431244","-10.715776293823039","58.06451612903227","-27.845190037987912","10"
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,"Debt","35.3359","118336.22727272728","0.0010000100000990915","4.152099141545709","98536","1000","2.8980012228128134","-36.30922370887467","235787.2068965517","0","9.671409181758662","0","2.499999999999991","0","0","-1.0524247627346022","-17.01742418500459","0.10010010010010895","0.00020000120000140953","0"
ICICI Prudential Nifty Auto ETF,AUTOIETF,"Equity","35.31080064","1155185.9545454546","-1.329394387001475","15.161654604777944","401089","26.72","1.567606825811239","-77.56534531074331","1090544.2241379311","-1.146873843877182","4.155143269453138","0.792153904187089","14.146706586826351","-5.516265912305524","11.009555463232234","-2.199298606611784","-81.85257242655543","14.678111587982823",,"0"
Informed Technologies India Ltd,INFORTEC,"Data Processing & Outsourced Services","35.2914315","124.63636363636364","5.882352941176471","44.76671708174505","107","84.65","8.779354153989186","-43.97905759162304","454.625","34.32835820895522","1.4229808271087592","0.8098130284625543","27.5841701122268","-8.248428354649903","40.61461794019934","33.27593344622062","-84.9083215796897","41.083333333333336","27.321365659893317","10"
Supha Pharmachem Ltd,SUPHA,"Pharmaceuticals","35.27960528","3895225.125","-13.043478260869565","-72.3184890937484","228004","0.4","-10.14647704805685","-41.47711230550465","11918212.227272727","-4.761904761904753","-60.91682611235899","0","384.99999999999994","-70.58823529411765","-76.4705882352941","-5.814329524639355","0","25","-6.508012385152984","1"
Armour Security (India) Ltd,ARMOUR,"Business Support Services","35.2583","12375","1.951219512195115","-47.63567479155695","6000","20.9","4.848220725007829","-25","18320","-2.7906976744186114","-42.116364751344","4.499999999999993","118.18181818181822","-51.78777393310266","-51.78777393310266","-3.8431224371532133","-78.57142857142857","16.1111111111111",,"10"
Yamini Investments Company Ltd,YAMNINV,"Specialized Finance","35.2236688","423803.8181818182","-4.285714285714274","-53.442837567315046","551758","0.67","-1.38871307290156","76.21126522165412","468642.0517241379","0","-6.578590818241338","1.5151515151515165","186.56716417910445","-16.25","-57.59493670886076","-1.0524247627346022","120.97190183262848","11.66666666666667","11.429976553057063","1"
Groww Nifty 1D Rate Liquid ETF,GROWWLIQID,"Debt","35.168099296","525812.4090909091","0.3310040456050013","8.994528042391218","132182","109.12","3.2280052584177152","-84.46662867014119","461255.8275862069","0.09172628875436482","11.958623279996381","0.01833180568286914","1.6312316715542563","2.287214098237718","4.842428900845509","-0.9606984739802373","-4.56517815241327","6.0550102050733745",,"0"
Faalcon Concepts Ltd,FAALCON,"Construction & Engineering","35.082432","4444.444444444444","-8.975979772439944","-18.776609914330976","2000","36","-6.078978559627229","0","5000","-3.3297529538131094","-0.7763520122711949","0","72.83333333333333","-10.447761194029857","-22.928709055876684","-4.382177716547711","0","17.647058823529417",,"10"
Solvex Edibles Ltd,SOLVEX,"FMCG - Foods","35.011154669999996","14247.619047619048","127.2515979081929","-35.30610519281961","3200","39.11","130.14859912100562","-96.875","12868.08510638298","4.4604700854700905","-3.223913758107706","-4.980563654033035","73.86857581181283","-12.895322939866368","-39.45820433436532","3.4080453227354885","0","130.19423190111831",,"10"
Pace E-Commerce Ventures Ltd,PACE,"Retail - Online","34.99454103","10745.454545454546","-14.717188358045039","-33.87663190394511","8400","15.53","-11.820187145232325","75","28117.241379310344","-2.6332288401253914","-16.376209865860393","-0.6397952655150443","120.2189311010947","-26.047619047619055","-38.02873104549082","-3.6856536028599933","600","22.66982622432858",,"10"
Scan Projects Ltd,SCANPRO,"Industrial Machinery","34.939328","736.7142857142857","-5.736434108527136","104.11920981413243","100","121.6","-2.8394328957144217","-34.21052631578947","735.625","-1.578308377175235","52.66294257780756","-5.000000000000004","12.17105263157896","42.9915333960489","99.96711067258673","-2.6307331399098373","-60","105.05902192242833","107.38381648794126","10"
Nirav Commercials Ltd,NIRAVCOM,"Building Products - Others","34.9272","1.7142857142857142","8","3.26222149972146","2","891","10.897001212812714","0","16.72222222222222","4.823529411764706","43.455192965542444","0","6.9921436588103125","33.78378378378378","-0.8898776418242491","3.7711046490301037","0","61.70598911070779","25.27260341605464","10"
Lex Nimble Solutions Ltd,LEX,"IT Services & Consulting","34.84404","2000",,"3.152099141545705","2000","83.16",,"0","2000",,"-4.570108813497605","0","16.606541606541604","-14.241517995256267","-1.000000000000004",,"0","0","17.582462513497134","10"
Phoenix Overseas Ltd,PHOGLOBAL,"Agro Products","34.8228324","8588.235294117647","-9.3198992443325","-27.923372556567497","2000","18","-6.422898031519786","-50","13333.333333333334","0","2.2163963282882273","2.857142857142857","61.66666666666667","-7.455012853470435","-32.075471698113205","-1.0524247627346022","-80","18.032786885245898",,"10"
Associated Ceramics Ltd,ASSOCER,"Building Products - Others","34.81152825","49.0625","-5.416666666666667","-18.461537222090655","43","170.25","-2.519665453853953","59.25925925925926","80.82608695652173","-6.327372764786795","-12.97738682005869","0","55.06607929515419","-22.648796001817352","-22.613636363636363","-7.379797527521397","0","21.607142857142847",,"10"
Mirae Asset Gold ETF,GOLDETF,"Gold","34.745464062","1985895.9545454546","4.425322679778727","71.24859132819196","1542582","152.91","7.322323892591442","-72.92535429919886","2177678.775862069","-0.9521958802953744","37.90857791708238","-0.2804225903221643","13.465437185272378","28.237168735323717","67.09649218664626","-2.0046206430299764","6.0684426542311325","67.8116769095698",,"0"
Mittal Sections Ltd,MITTALSTL,"Building Products - Others","34.7025","6111.111111111111","-12.20368744512731","-68.24900481429606","2000","30","-9.306686232314595","100","14166.666666666666","-3.5369774919614194","-31.42421225943513","1.3513513513513464","281.33333333333337","-41.09562144119379","-72.40110395584176","-4.589402254696021","-60","32.56738842244808",,"10"
Suryaamba Spinning Mills Ltd,SURYAAMBA,"Textiles","34.5969392","539.9545454545455","0.425531914893617","-20.80815523047337","342","118","3.3225331277063312","-28.15126050420168","1502.3793103448277","4.702750665483583","2.9520415928258554","0","46.18644067796611","-6.719367588932807","-24.96025437201908","3.650325902748981","2342.8571428571427","17.529880478087634","4.809360884034475","10"
Harshil Agrotech Ltd,HARSHILAGR,"Agro Products","34.53765","2994136.909090909","-17.777777777777782","-75.17750979700178","4482159","0.37","-14.880776564965068","55.012998565091216","4414764.74137931","0","-23.05586354551407","2.7777777777777803","405.4054054054054","-32.727272727272734","-79.32960893854748","-1.0524247627346022","68.7819137879614","19.354838709677423","49.22663431747893","1"
Picturehouse Media Ltd,PICTUREHS,"Movies & TV Serials","34.485","4074","-20.67307692307693","-6.538022644651856","4","6.6","-17.776075710264216","-84.61538461538461","25699.224137931036","-13.950456323337683","-11.663513345058988","-0.9009009009009084","66.06060606060609","-21.33492252681765","-10.690121786197565","-15.002881086072286","-99.6953541507997","44.42013129102842","42.07832120250244","10"
Panjon Ltd,PANJON,"Pharmaceuticals","34.329052","10448.09090909091","-17.898193760262725","5.009386080527059","4930","20","-15.00119254745001","-88.9861936463965","21744.603448275862","-12.778020061055386","21.34086758488541","0.1502253380070162","50","11.669458403126745","0.8572869389813501","-13.830444823789989","-47.51969342133277","24.22360248447204","21.44700893718605","10"
Centenial Surgical Suture Ltd,CSURGSU,"Health Care Equipment & Supplies","34.29402","92","-6.281156530408771","-23.400887370978378","62","94","-3.3841553175960573","55","166.46341463414635","-10.90891858591603","3.671409181758662","0","101.06382978723403","-6","-27.552986512524086","-11.961343348650633","0","23.2463616100695","10.138706578336464","10"
Dynamic Industries Ltd,DYNAMIND,"Specialty Chemicals","34.1766225","615.5909090909091","4.663020302215631","17.91217978670699","186","112.85","7.560021515028344","-80.14941302027748","1217.344827586207","0.8035714285714336","-4.249262061567045","-0.9218612818261732","68.27647319450601","-13.920671243325707","13.760080645161281","-0.24885333416316857","2557.1428571428573","35.637019230769226","14.082162065557835","10"
Nippon India ETF BSE Sensex Next 50,SNXT50BEES,"Equity","34.161885392","7475.727272727273","-1.3004334778259439","7.287335454133441","6328","88.16","1.5965677349867702","-56.38268541494348","13178.98275862069","1.1965811965811934","6.052736392866127","0.5130543837646824","6.510889292196009","-3.6186727888925354","3.135236312587731","0.14415643384659127","76.5625","13.520473860417216","11.801506434382404","0"
ABC India Ltd,ABCINDQ,"Logistics","34.144813295999995","1378.090909090909","-1.546875000000003","-26.58416459471803","781","63.03","1.350126212812711","1401.923076923077","1405.3620689655172","-1.546875000000003","-9.520898510549031","-1.5463917525773117","50.72187847056957","-19.192307692307693","-30.736263736263737","-2.5992997627346055","45.708955223880594","22.3883495145631","-2.6934911807224737","10"
Contil India Ltd,CONTILI,"Packaged Foods & Meats","34.131232","4574.5","-14.958348424483878","-24.869779880333315","2610","22.06","-12.061347211671164","-54.45820973652068","8085.379310344828","-6.267465069860281","-10.285049453945259","-4.295010845986993","90.38984587488667","-19.95645863570392","-29.021879021879023","-7.319889832594883","87.09677419354838","14.836022904737112","56.101008986065935","2"
Eighty Jewellers Ltd,EIGHTY,"Precious Metals, Jewellery & Watches","34.116461144999995","13333.333333333334","12.060301507537691","-3.9522964628498825","27000","33.45","14.957302720350405","350","14156.25","8.603896103896112","17.574634988210285","0","34.52914798206277","7.903225806451622","-8.104395604395592","7.55147134116151","0","50.675675675675706",,"10"
Vera Synthetic Ltd,VERA,"Textiles","34.0515","3000",,"2.0939018384938954","3000","69",,"0","4500",,"8.383855533689985","0","1.449275362318847","-1.2875536480686776","-2.0581973030518137",,"0","4.545454545454541","17.582351978003906","10"
Salasar Exteriors and Contour Ltd,SECL,"Construction & Engineering","33.9729555","6250","0","-45.84790085845429","6250","3.3","2.897001212812714","0","39062.5","0","-22.98165204273114","0","109.09090909090912","-32.653061224489804","-50","-1.0524247627346022","0","0","18.707232699504715","1"
ICICI Prudential Nifty Private Bank ETF,PVTBANIETF,"Equity","33.941462619999996","3345371.4545454546","-3.637031594415865","-0.08302316586575564","5148125","26.23","-0.7400303816031508","658.894087609748","3815099.793103448","0.3442999234889053","0.8427682363293982","0.2292701566679355","15.59283263438811","-8.828640945429264","-4.235122307411465","-0.7081248392456969","-20.670270626769774","8.478081058726229","8.492713607492952","0"
Anjani Synthetics Ltd,ANJANI,"Textiles","33.925","3916.5238095238096","-17.827795641300458","-56.062396620433184","7938","23","-14.930794428487744","154.26008968609867","6734.2807017543855","-8","6.554307244100707","0.6124234470691189","153.26086956521738","-3.1171019376579547","-60.214495761978895","-9.052424762734603","-53.03514376996805","13.58024691358024","-1.2958829509500003","10"
A G Universal Ltd,AGUL,"Iron & Steel","33.89112","5454.545454545455","-0.4830917874396204","50.94544831019178","12000","61.8","2.4139094253730935","-33.333333333333336","9153.846153846154","-3.4375000000000044","3.236889878200751","-3.4375000000000044","39.158576051779946","-6.434519303557911","46.79334916864607","-4.489924762734606","500","47.14285714285713",,"10"
Bikewo Green Tech Ltd,BIKEWO,"Four Wheelers","33.84723375","33727.27272727273","24.460431654676245","68.39260547065962","8000","25.95","27.35743286748896","-60","20641.509433962263","6.570841889117033","37.8195573299068","1.7647058823529385","0","28.14814814814814","64.24050632911391","5.518417126382431","-69.23076923076923","90.1098901098901",,"10"
ICICI Prudential Nifty Healthcare ETF,HEALTHIETF,"Equity","33.8309328","173219","9.541445020537349","18.514137805869087","120263","162.68","12.438446233350064","24.328543368138117","146989.60344827586","3.716927000318784","16.747036115214858","0.16007880802857982","2.1637570690926866","7.0756269334561965","14.362038664323379","2.6645022375841823","-2.4915677498864888","17.33141002524341",,"0"
Sihora Industries Ltd,SIHORA,"Textiles","33.82899","5000","17.59259259259259","-0.35917905394301286","2000","63.5","20.489593805405306","0","11000","-0.625978090766821","6.677214253558244","0","10.236220472440948","-2.9941949282004185","-4.511278195488722","-1.678402853501423","0","26.74650698602794",,"10"
Swati Projects Ltd,SWATIPRO,"Specialized Finance","33.7845","3792.4545454545455","-18.218726211621416","8.03408671918546","3088","33.45","-15.321724998808701","-54.02025014889816","7279.931034482759","-6.849710982658973","5.681742132390118","4.433343740243527","31.808669656203282","-3.9896670493685433","3.881987577639751","-7.902135745393575","78.08535178777393","35.97560975609757",,"10"
Prospect Consumer Products Ltd,PCL,"Agro Products","33.7391145","2571.4285714285716","1.833333333333337","-7.154352471357513","1000","54.99","4.730334546146051","0","5178.571428571428","10.002000400080016","-19.00563361979775","12.064397799062569","92.8532460447354","-28.67704280155641","-11.306451612903222","8.949575637345413","-90","27.853987444780294",,"10"
Amit Securities Ltd,AMITSEC,"Commodities Trading","33.725","420.1363636363636","-18.103448275862068","448.2529009743062","86","47.5","-15.206447063049353","-92.40953221535746","581","5.2514956791491185","-0.2811974533124282","-4.9809961992398515","41.38947368421051","-9.95260663507109","444.1008018327605","4.199070916414517","-46.58385093167702","444.1008018327605","64.5278708533705","10"
Morarjee Textiles Ltd,MORARJEE,"Textiles","33.706103639999995","10027","30.282637954239572","58.047170683676065","7201","9.68","33.17963916705229","-44.195598264104156","6440.5952380952385","21.151439299123897","37.03983023439024","4.989154013015174","3.2024793388429895","27.36842105263158","53.89507154213035","20.099014536389294","-83.87522952214609","73.47670250896057","-10.171226113635656","7"
G D L Leasing and Finance Ltd,GDLLEAS,"Diversified Financials","33.6829023","2662.7727272727275","-22.169483676777023","673.3740671049325","151","67.23","-19.27248246396431","18.89763779527559","2073.5689655172414","-9.454545454545448","-15.975571574711147","-1.9970845481049424","152.56581883087907","-25.64698075646981","669.2219679633868","-10.50697021728005","-24.5","669.2219679633868","53.302247448850146","10"
Medi-Caps Ltd,MEDICAPQ,"Pharmaceuticals","33.681351156","4510.318181818182","-2.608695652173913","-34.30768668666117","2899","27.01","0.288305560638801","88.98305084745763","5847.431034482759","-5.628581058308061","-17.130758839921548","-0.29531192321889366","73.97260273972603","-26.80216802168021","-38.45978582820688","-6.681005821042663","125.25252525252525","28.619047619047635","-8.880521453541878","10"
Axis NIFTY India Consumption ETF,AXISCETF,"Equity","33.642070605","2932.090909090909","-0.4383702939659662","3.330110957625846","2561","115.83","2.458630918846748","-46.84516396845164","4653.913793103448","0.10370754472388259","-0.25860637034086764","-0.762508567511995","13.830613830613835","-9.93001555209953","-0.821988183919863","-0.9487172180107196","249.38608458390178","9.656347628514638",,"0"
Sharma East India Hospitals and Medical Research Ltd,SHARMEH,"Hospitals & Diagnostic Centres","33.5998416","519.0909090909091","-4.651162790697675","42.87227267733745","31","102.32","-1.7541615778849606","-56.33802816901409","529.2105263157895","-0.19474196689386838","-15.037935924937447","-0.6601941747572881","128.59655981235343","-24.70934510669611","38.72017353579174","-1.2471667296284705","-82.28571428571429","46.00456621004565",,"10"
Chennai Ferrous Industries Ltd,CHENFERRO,"Iron & Steel","33.568792317","1136.7272727272727","-7.458937198067631","-14.65348063177601","515","93.13","-4.561935985254918","18.119266055045873","2205.3793103448274","1.893617021276597","-6.953478911347879","-0.22498392971931427","58.86395361322882","-16.62488809310654","-18.805579773321718","0.8411922585419949","20.046620046620045","63.3859649122807","70.46572286408951","10"
